,nouns,fruit
5473,sightseeing,0.0012527507496997714
5477,signet,0.0012527507496997714
5479,signify,0.0012527507496997714
5480,signup,0.0012527507496997714
5482,silica,0.0012527507496997714
5485,silkworm,0.0012527507496997714
5486,sill,0.0012527507496997714
5488,silo,0.0012527507496997714
5493,simplification,0.0012527507496997714
5494,simvastatin,0.0012527507496997714
5500,sinuosity,0.0012527507496997714
5504,sister-in-law,0.0012527507496997714
5505,sitar,0.0012527507496997714
5511,skean,0.0012527507496997714
5519,skullcap,0.0012527507496997714
5520,skullduggery,0.0012527507496997714
5296,screenwriting,0.0012527507496997714
5291,scraper,0.0012527507496997714
4874,radiator,0.0012527507496997714
4998,reinscription,0.0012527507496997714
4959,reconsideration,0.0012527507496997714
4966,rectangle,0.0012527507496997714
4970,redirect,0.0012527507496997714
4971,rediscovery,0.0012527507496997714
4974,refectory,0.0012527507496997714
4979,refreshments,0.0012527507496997714
4982,refund,0.0012527507496997714
4988,regionalism,0.0012527507496997714
4995,rehospitalisation,0.0012527507496997714
4996,rehospitalization,0.0012527507496997714
5009,relish,0.0012527507496997714
4955,recliner,0.0012527507496997714
5022,reparation,0.0012527507496997714
5023,repayment,0.0012527507496997714
5035,reprocessing,0.0012527507496997714
5041,resale,0.0012527507496997714
5060,respite,0.0012527507496997714
5073,rethinking,0.0012527507496997714
5074,retina,0.0012527507496997714
5076,retouching,0.0012527507496997714
5078,retrospect,0.0012527507496997714
5080,retrospectivity,0.0012527507496997714
4957,recollection,0.0012527507496997714
4953,reciprocity,0.0012527507496997714
5288,scow,0.0012527507496997714
4901,ramie,0.0012527507496997714
4876,radiosonde,0.0012527507496997714
4877,radish,0.0012527507496997714
4878,raffle,0.0012527507496997714
4887,raiment,0.0012527507496997714
4890,raincoat,0.0012527507496997714
4891,rainmaker,0.0012527507496997714
4892,rainstorm,0.0012527507496997714
4895,raisin,0.0012527507496997714
4899,rambler,0.0012527507496997714
4900,ramen,0.0012527507496997714
4903,rancher,0.0012527507496997714
4944,recapitulation,0.0012527507496997714
4904,randomisation,0.0012527507496997714
4905,randomization,0.0012527507496997714
4911,raspberry,0.0012527507496997714
4914,ratepayer,0.0012527507496997714
4917,rationale,0.0012527507496997714
4920,ravioli,0.0012527507496997714
4921,rawhide,0.0012527507496997714
4926,reactant,0.0012527507496997714
4936,reamer,0.0012527507496997714
4942,reboot,0.0012527507496997714
5083,revascularisation,0.0012527507496997714
5084,revascularization,0.0012527507496997714
5087,revenant,0.0012527507496997714
5252,scaffold,0.0012527507496997714
5226,sandal,0.0012527507496997714
5227,sandbar,0.0012527507496997714
5228,sandpaper,0.0012527507496997714
5231,sardine,0.0012527507496997714
5232,sari,0.0012527507496997714
5233,sarong,0.0012527507496997714
5240,saucer,0.0012527507496997714
5241,sauerkraut,0.0012527507496997714
5248,saviour,0.0012527507496997714
5249,savory,0.0012527507496997714
5254,scallion,0.0012527507496997714
5093,revitalisation,0.0012527507496997714
5255,scallops,0.0012527507496997714
5257,scam,0.0012527507496997714
5259,scarecrow,0.0012527507496997714
5261,scarification,0.0012527507496997714
5268,schema,0.0012527507496997714
5270,schizophrenic,0.0012527507496997714
5271,schnitzel,0.0012527507496997714
5279,scimitar,0.0012527507496997714
5281,scooter,0.0012527507496997714
5284,scorn,0.0012527507496997714
5223,sanctity,0.0012527507496997714
5222,sanction,0.0012527507496997714
5219,sampan,0.0012527507496997714
5218,samovar,0.0012527507496997714
5094,revitalization,0.0012527507496997714
5100,rheumatism,0.0012527507496997714
5101,rhinoceros,0.0012527507496997714
5102,rhubarb,0.0012527507496997714
5117,ringworm,0.0012527507496997714
5122,riser,0.0012527507496997714
5127,riverbed,0.0012527507496997714
5128,rivulet,0.0012527507496997714
5140,rocket-ship,0.0012527507496997714
5145,romaine,0.0012527507496997714
5156,rostrum,0.0012527507496997714
5161,router,0.0012527507496997714
5164,rowboat,0.0012527507496997714
5168,rubric,0.0012527507496997714
5170,ruckus,0.0012527507496997714
5171,rudiment,0.0012527507496997714
5172,ruffle,0.0012527507496997714
5188,rutabaga,0.0012527507496997714
5199,saffron,0.0012527507496997714
5202,sailboat,0.0012527507496997714
5208,salami,0.0012527507496997714
1663,decoder,0.0012527507496997714
3400,larder,0.0012527507496997714
6800,zucchini,0.0012527507496997714
456,barometer,0.0012527507496997714
433,bangle,0.0012527507496997714
436,bankbook,0.0012527507496997714
441,banquette,0.0012527507496997714
442,banyan,0.0012527507496997714
1323,confidentiality,0.0012527507496997714
443,baobab,0.0012527507496997714
446,barbeque,0.0012527507496997714
1320,confectionery,0.0012527507496997714
1315,condominium,0.0012527507496997714
452,barium,0.0012527507496997714
1314,conditioner,0.0012527507496997714
461,barstool,0.0012527507496997714
493,bead,0.0012527507496997714
465,baseboard,0.0012527507496997714
1303,comradeship,0.0012527507496997714
475,bassinet,0.0012527507496997714
476,bassoon,0.0012527507496997714
479,bather,0.0012527507496997714
1300,comptroller,0.0012527507496997714
480,bathhouse,0.0012527507496997714
1298,compress,0.0012527507496997714
1296,compost,0.0012527507496997714
481,bathrobe,0.0012527507496997714
483,bathtub,0.0012527507496997714
431,bandolier,0.0012527507496997714
430,bandanna,0.0012527507496997714
429,bandana,0.0012527507496997714
1327,conformation,0.0012527507496997714
1352,conspirator,0.0012527507496997714
378,avocado,0.0012527507496997714
383,azimuth,0.0012527507496997714
1346,consignment,0.0012527507496997714
385,baboon,0.0012527507496997714
386,babushka,0.0012527507496997714
390,back-up,0.0012527507496997714
392,backburn,0.0012527507496997714
402,bafflement,0.0012527507496997714
404,bagel,0.0012527507496997714
406,baggie,0.0012527507496997714
1337,connotation,0.0012527507496997714
407,baggy,0.0012527507496997714
408,bagpipe,0.0012527507496997714
411,bake,0.0012527507496997714
1335,conifer,0.0012527507496997714
414,bakeware,0.0012527507496997714
415,balaclava,0.0012527507496997714
416,balalaika,0.0012527507496997714
1334,congressperson,0.0012527507496997714
422,balloonist,0.0012527507496997714
424,ballpark,0.0012527507496997714
1329,conga,0.0012527507496997714
1292,comportment,0.0012527507496997714
1289,complicity,0.0012527507496997714
370,autoimmunity,0.0012527507496997714
1225,collectivisation,0.0012527507496997714
571,bird-watcher,0.0012527507496997714
572,birdbath,0.0012527507496997714
573,birdcage,0.0012527507496997714
574,birdhouse,0.0012527507496997714
577,biscuit,0.0012527507496997714
1238,colorlessness,0.0012527507496997714
1234,colonisation,0.0012527507496997714
1233,colonialism,0.0012527507496997714
1230,colloquy,0.0012527507496997714
584,blackbird,0.0012527507496997714
1226,collectivization,0.0012527507496997714
585,blackboard,0.0012527507496997714
1288,complication,0.0012527507496997714
586,blackfish,0.0012527507496997714
1221,collard,0.0012527507496997714
1218,collagen,0.0012527507496997714
1215,coleslaw,0.0012527507496997714
1212,coinsurance,0.0012527507496997714
594,blazer,0.0012527507496997714
1208,cohort,0.0012527507496997714
1207,cohesion,0.0012527507496997714
1204,cofactor,0.0012527507496997714
1203,coevolution,0.0012527507496997714
1202,codpiece,0.0012527507496997714
567,biosphere,0.0012527507496997714
566,biopsy,0.0012527507496997714
1248,comestible,0.0012527507496997714
1253,comma,0.0012527507496997714
497,beancurd,0.0012527507496997714
498,beanie,0.0012527507496997714
499,beanstalk,0.0012527507496997714
503,beastie,0.0012527507496997714
516,beet,0.0012527507496997714
518,beggar,0.0012527507496997714
519,beginner,0.0012527507496997714
521,begonia,0.0012527507496997714
525,beheading,0.0012527507496997714
526,behest,0.0012527507496997714
529,belfry,0.0012527507496997714
533,belligerency,0.0012527507496997714
534,bellows,0.0012527507496997714
539,beneficiary,0.0012527507496997714
541,beret,0.0012527507496997714
543,best-seller,0.0012527507496997714
1267,communicant,0.0012527507496997714
1265,commonsense,0.0012527507496997714
552,bidder,0.0012527507496997714
554,bidet,0.0012527507496997714
555,bifocals,0.0012527507496997714
556,bijou,0.0012527507496997714
1256,commandment,0.0012527507496997714
372,automaton,0.0012527507496997714
366,authorisation,0.0012527507496997714
1200,codling,0.0012527507496997714
207,anklet,0.0012527507496997714
191,anchovy,0.0012527507496997714
193,anesthesiologist,0.0012527507496997714
194,anesthesiology,0.0012527507496997714
197,angina,0.0012527507496997714
1471,cowbell,0.0012527507496997714
1469,coverall,0.0012527507496997714
198,angiosperm,0.0012527507496997714
200,angora,0.0012527507496997714
201,angstrom,0.0012527507496997714
1466,covariate,0.0012527507496997714
205,anise,0.0012527507496997714
211,anorak,0.0012527507496997714
1446,counselling,0.0012527507496997714
214,anteater,0.0012527507496997714
215,antecedent,0.0012527507496997714
1459,coupon,0.0012527507496997714
216,antechamber,0.0012527507496997714
217,antelope,0.0012527507496997714
223,anticodon,0.0012527507496997714
1453,counterterrorism,0.0012527507496997714
227,antler,0.0012527507496997714
228,antling,0.0012527507496997714
1451,counter-force,0.0012527507496997714
1447,counsellor,0.0012527507496997714
1476,cracker,0.0012527507496997714
1477,crackers,0.0012527507496997714
180,analgesia,0.0012527507496997714
179,anagram,0.0012527507496997714
1517,crib,0.0012527507496997714
1516,cria,0.0012527507496997714
1515,crewmen,0.0012527507496997714
1514,crewmember,0.0012527507496997714
1513,crewmate,0.0012527507496997714
1512,crewman,0.0012527507496997714
1509,crepe,0.0012527507496997714
1508,creme brulee,0.0012527507496997714
1506,creditor,0.0012527507496997714
1503,credenza,0.0012527507496997714
1502,credential,0.0012527507496997714
1501,creche,0.0012527507496997714
169,ambience,0.0012527507496997714
1496,creationist,0.0012527507496997714
1495,creationism,0.0012527507496997714
1491,crayon,0.0012527507496997714
1490,crayfish,0.0012527507496997714
1489,crawdad,0.0012527507496997714
1488,craw,0.0012527507496997714
1487,cravat,0.0012527507496997714
174,amenity,0.0012527507496997714
1483,cranky,0.0012527507496997714
1481,cranberry,0.0012527507496997714
236,aperitif,0.0012527507496997714
243,appellation,0.0012527507496997714
1364,contact lens,0.0012527507496997714
330,asterisk,0.0012527507496997714
1408,copywriter,0.0012527507496997714
299,artichoke,0.0012527507496997714
1402,cop-out,0.0012527507496997714
302,artificer,0.0012527507496997714
304,ascend,0.0012527507496997714
308,ashram,0.0012527507496997714
309,ashtray,0.0012527507496997714
311,asparagus,0.0012527507496997714
314,aspic,0.0012527507496997714
1397,coonskin,0.0012527507496997714
1394,cookbook,0.0012527507496997714
331,astrakhan,0.0012527507496997714
245,appetiser,0.0012527507496997714
332,astrolabe,0.0012527507496997714
333,astrologer,0.0012527507496997714
334,astrology,0.0012527507496997714
1377,contrail,0.0012527507496997714
336,asymmetry,0.0012527507496997714
337,atelier,0.0012527507496997714
347,attainment,0.0012527507496997714
1374,contour,0.0012527507496997714
1372,contingency,0.0012527507496997714
352,attenuation,0.0012527507496997714
1365,contagion,0.0012527507496997714
1411,corduroy,0.0012527507496997714
288,armrest,0.0012527507496997714
287,armpit,0.0012527507496997714
284,armoire,0.0012527507496997714
1443,councilperson,0.0012527507496997714
1442,councilor,0.0012527507496997714
247,appetizer,0.0012527507496997714
1441,councilman,0.0012527507496997714
1438,cougar,0.0012527507496997714
250,applewood,0.0012527507496997714
251,appliance,0.0012527507496997714
257,appropriation,0.0012527507496997714
259,apricot,0.0012527507496997714
1431,cosset,0.0012527507496997714
1430,corsage,0.0012527507496997714
261,apse,0.0012527507496997714
263,aquifer,0.0012527507496997714
266,arch-rival,0.0012527507496997714
269,archeology,0.0012527507496997714
1425,corral,0.0012527507496997714
1423,corporatism,0.0012527507496997714
1420,cornmeal,0.0012527507496997714
1419,cornflakes,0.0012527507496997714
1418,cornet,0.0012527507496997714
280,arm-rest,0.0012527507496997714
281,armadillo,0.0012527507496997714
1414,cormorant,0.0012527507496997714
1201,codon,0.0012527507496997714
1199,codepage,0.0012527507496997714
1523,crinoline,0.0012527507496997714
814,cabana,0.0012527507496997714
1023,chasuble,0.0012527507496997714
1022,chastity,0.0012527507496997714
801,bustle,0.0012527507496997714
802,butane,0.0012527507496997714
1020,chasm,0.0012527507496997714
1017,charset,0.0012527507496997714
1015,charlatan,0.0012527507496997714
1013,charger,0.0012527507496997714
812,buzzard,0.0012527507496997714
1011,chard,0.0012527507496997714
813,c-clamp,0.0012527507496997714
819,caboose,0.0012527507496997714
837,calico,0.0012527507496997714
1004,chap,0.0012527507496997714
820,cacao,0.0012527507496997714
822,caddy,0.0012527507496997714
1000,chandelier,0.0012527507496997714
825,caffeine,0.0012527507496997714
826,caftan,0.0012527507496997714
992,chalice,0.0012527507496997714
991,chalet,0.0012527507496997714
829,calcification,0.0012527507496997714
831,calculator,0.0012527507496997714
990,chaise,0.0012527507496997714
1026,chauffeur,0.0012527507496997714
1027,chauvinist,0.0012527507496997714
794,burrow,0.0012527507496997714
1029,checkbook,0.0012527507496997714
768,bugle,0.0012527507496997714
1062,chinchilla,0.0012527507496997714
1060,chimpanzee,0.0012527507496997714
1059,chime,0.0012527507496997714
774,bull-fighter,0.0012527507496997714
775,bulldozer,0.0012527507496997714
1053,chiffonier,0.0012527507496997714
1051,chicory,0.0012527507496997714
782,bunghole,0.0012527507496997714
1044,cheque,0.0012527507496997714
783,bunkhouse,0.0012527507496997714
1043,chemotaxis,0.0012527507496997714
786,burglar,0.0012527507496997714
788,burlesque,0.0012527507496997714
1040,chem,0.0012527507496997714
1038,cheetah,0.0012527507496997714
1037,cheesecake,0.0012527507496997714
790,burn-out,0.0012527507496997714
792,burrito,0.0012527507496997714
1033,cheddar,0.0012527507496997714
1032,checkroom,0.0012527507496997714
1031,checkout,0.0012527507496997714
793,burro,0.0012527507496997714
836,calibre,0.0012527507496997714
987,chairlift,0.0012527507496997714
1063,chino,0.0012527507496997714
937,catamaran,0.0012527507496997714
887,carboxyl,0.0012527507496997714
890,cardigan,0.0012527507496997714
894,caribou,0.0012527507496997714
947,cauliflower,0.0012527507496997714
895,carload,0.0012527507496997714
945,catsup,0.0012527507496997714
944,cation,0.0012527507496997714
942,caterpillar,0.0012527507496997714
896,carnation,0.0012527507496997714
899,carotene,0.0012527507496997714
903,carpeting,0.0012527507496997714
904,carport,0.0012527507496997714
985,chainstay,0.0012527507496997714
935,catalysis,0.0012527507496997714
933,catacomb,0.0012527507496997714
912,cartilage,0.0012527507496997714
913,cartload,0.0012527507496997714
929,castanet,0.0012527507496997714
927,cassock,0.0012527507496997714
919,casement,0.0012527507496997714
921,cashew,0.0012527507496997714
926,casserole,0.0012527507496997714
922,cashier,0.0012527507496997714
925,cassava,0.0012527507496997714
885,carbohydrate,0.0012527507496997714
953,caviar,0.0012527507496997714
954,cayenne,0.0012527507496997714
883,caramel,0.0012527507496997714
840,calorie,0.0012527507496997714
983,chafe,0.0012527507496997714
982,cesspool,0.0012527507496997714
847,campanile,0.0012527507496997714
848,camper,0.0012527507496997714
853,candelabra,0.0012527507496997714
859,cannibal,0.0012527507496997714
974,cephalopod,0.0012527507496997714
972,centurion,0.0012527507496997714
864,cantaloupe,0.0012527507496997714
970,centimeter,0.0012527507496997714
966,cenotaph,0.0012527507496997714
871,caper,0.0012527507496997714
874,capitulation,0.0012527507496997714
875,capon,0.0012527507496997714
963,celsius,0.0012527507496997714
876,cappelletti,0.0012527507496997714
877,cappuccino,0.0012527507496997714
879,caption,0.0012527507496997714
959,celery,0.0012527507496997714
958,celeriac,0.0012527507496997714
880,captor,0.0012527507496997714
882,carabao,0.0012527507496997714
767,buggy,0.0012527507496997714
1065,chipmunk,0.0012527507496997714
1193,cockroach,0.0012527507496997714
1144,clef,0.0012527507496997714
637,bongo,0.0012527507496997714
639,bonsai,0.0012527507496997714
641,boogeyman,0.0012527507496997714
643,bookcase,0.0012527507496997714
644,bookend,0.0012527507496997714
647,bookmark,0.0012527507496997714
648,boolean,0.0012527507496997714
654,bootee,0.0012527507496997714
655,bootie,0.0012527507496997714
656,booty,0.0012527507496997714
1145,cleft,0.0012527507496997714
1142,cleat,0.0012527507496997714
1120,clamp,0.0012527507496997714
659,borrower,0.0012527507496997714
661,bosom,0.0012527507496997714
1136,clavier,0.0012527507496997714
1135,clavicle,0.0012527507496997714
1134,clave,0.0012527507496997714
666,bottling,0.0012527507496997714
668,bottom-line,0.0012527507496997714
669,boudoir,0.0012527507496997714
1124,clarification,0.0012527507496997714
1123,clapboard,0.0012527507496997714
1122,clank,0.0012527507496997714
634,bondsman,0.0012527507496997714
627,bolero,0.0012527507496997714
624,bobcat,0.0012527507496997714
1156,clipboard,0.0012527507496997714
597,blight,0.0012527507496997714
1190,cobweb,0.0012527507496997714
1189,cobbler,0.0012527507496997714
1188,cob,0.0012527507496997714
599,blinker,0.0012527507496997714
600,blister,0.0012527507496997714
1181,co-producer,0.0012527507496997714
1176,cloves,0.0012527507496997714
1174,clove,0.0012527507496997714
1173,cloudburst,0.0012527507496997714
603,blocker,0.0012527507496997714
607,bloodflow,0.0012527507496997714
609,bloomer,0.0012527507496997714
1163,cloister,0.0012527507496997714
1162,clogs,0.0012527507496997714
1161,clockwork,0.0012527507496997714
613,blowgun,0.0012527507496997714
614,blowhole,0.0012527507496997714
1159,cloakroom,0.0012527507496997714
616,blueberry,0.0012527507496997714
1157,clipper,0.0012527507496997714
621,boatload,0.0012527507496997714
622,boatyard,0.0012527507496997714
670,bough,0.0012527507496997714
1119,clam,0.0012527507496997714
1066,chit-chat,0.0012527507496997714
740,brooch,0.0012527507496997714
729,brisket,0.0012527507496997714
1085,chromolithograph,0.0012527507496997714
1083,chowder,0.0012527507496997714
732,broccoli,0.0012527507496997714
733,brochure,0.0012527507496997714
1079,chopsticks,0.0012527507496997714
734,brocolli,0.0012527507496997714
1078,chopstick,0.0012527507496997714
735,broiler,0.0012527507496997714
737,bronchitis,0.0012527507496997714
738,bronco,0.0012527507496997714
1077,chops,0.0012527507496997714
675,bourgeoisie,0.0012527507496997714
745,brother-in-law,0.0012527507496997714
748,brownie,0.0012527507496997714
750,browsing,0.0012527507496997714
1074,cholesterol,0.0012527507496997714
751,brunch,0.0012527507496997714
753,brushfire,0.0012527507496997714
1073,choker,0.0012527507496997714
1069,chives,0.0012527507496997714
759,buckwheat,0.0012527507496997714
1068,chive,0.0012527507496997714
1067,chivalry,0.0012527507496997714
1087,chronograph,0.0012527507496997714
1088,chronometer,0.0012527507496997714
1089,chrysalis,0.0012527507496997714
1090,chub,0.0012527507496997714
1116,civilisation,0.0012527507496997714
679,bower,0.0012527507496997714
683,bowtie,0.0012527507496997714
1112,citron,0.0012527507496997714
1109,cirrus,0.0012527507496997714
686,boxspring,0.0012527507496997714
1108,cirrhosis,0.0012527507496997714
1106,circumference,0.0012527507496997714
690,boyhood,0.0012527507496997714
691,boysenberry,0.0012527507496997714
1102,circadian,0.0012527507496997714
1098,cilantro,0.0012527507496997714
1096,cicada,0.0012527507496997714
1095,chutney,0.0012527507496997714
703,brassiere,0.0012527507496997714
1094,churn,0.0012527507496997714
704,bratwurst,0.0012527507496997714
706,breadcrumb,0.0012527507496997714
707,breadfruit,0.0012527507496997714
711,breakpoint,0.0012527507496997714
714,breastplate,0.0012527507496997714
1092,chug,0.0012527507496997714
720,bricklaying,0.0012527507496997714
1518,cribbage,0.0012527507496997714
448,barbiturate,0.0012527507496997714
1543,crucifixion,0.0012527507496997714
1537,cross-stitch,0.0012527507496997714
65,admin,0.0012527507496997714
1603,cymbal,0.0012527507496997714
11,abolishment,0.0012527507496997714
1604,cynic,0.0012527507496997714
1605,cyst,0.0012527507496997714
1652,debtor,0.0012527507496997714
1606,cytokine,0.0012527507496997714
43,acorn,0.0012527507496997714
13,abrogation,0.0012527507496997714
1554,crystallography,0.0012527507496997714
118,airforce,0.0012527507496997714
1577,currant,0.0012527507496997714
1539,croup,0.0012527507496997714
1560,cuff-link,0.0012527507496997714
1531,crocus,0.0012527507496997714
1607,cytoplasm,0.0012527507496997714
1576,curler,0.0012527507496997714
141,allegation,0.0012527507496997714
1655,decency,0.0012527507496997714
142,allergist,0.0012527507496997714
1573,curio,0.0012527507496997714
1610,daffodil,0.0012527507496997714
42,acknowledgment,0.0012527507496997714
1612,dahlia,0.0012527507496997714
5,abacus,0.0012527507496997714
1654,decadence,0.0012527507496997714
154,alpenglow,0.0012527507496997714
120,airmail,0.0012527507496997714
1601,cygnet,0.0012527507496997714
19,accelerant,0.0012527507496997714
139,alibi,0.0012527507496997714
132,alder,0.0012527507496997714
131,alcove,0.0012527507496997714
1547,crumb,0.0012527507496997714
128,albatross,0.0012527507496997714
1558,cucumber,0.0012527507496997714
127,alb,0.0012527507496997714
48,acrylic,0.0012527507496997714
1588,custard,0.0012527507496997714
1646,dearest,0.0012527507496997714
1593,cuticle,0.0012527507496997714
1594,cutlet,0.0012527507496997714
1532,croissant,0.0012527507496997714
1595,cutover,0.0012527507496997714
56,acupuncture,0.0012527507496997714
1597,cyclamen,0.0012527507496997714
44,acoustics,0.0012527507496997714
150,almanac,0.0012527507496997714
1639,daybed,0.0012527507496997714
155,alpenhorn,0.0012527507496997714
1648,deathwatch,0.0012527507496997714
1584,curtailment,0.0012527507496997714
1583,cursor,0.0012527507496997714
59,adapter,0.0012527507496997714
10,abnormality,0.0012527507496997714
1536,cross-contamination,0.0012527507496997714
1600,cyclooxygenase,0.0012527507496997714
121,airman,0.0012527507496997714
116,airfare,0.0012527507496997714
135,alfalfa,0.0012527507496997714
1613,daikon,0.0012527507496997714
80,adverb,0.0012527507496997714
1566,cummerbund,0.0012527507496997714
1562,cultivar,0.0012527507496997714
1569,cupcake,0.0012527507496997714
98,afterthought,0.0012527507496997714
2,SUV,0.0012527507496997714
1658,decision-making,0.0012527507496997714
1563,cultivator,0.0012527507496997714
103,aggradation,0.0012527507496997714
153,alpaca,0.0012527507496997714
4,aardvark,0.0012527507496997714
38,acetate,0.0012527507496997714
105,aglet,0.0012527507496997714
3,TV,0.0012527507496997714
72,adrenalin,0.0012527507496997714
1629,darn,0.0012527507496997714
97,aftershock,0.0012527507496997714
96,aftershave,0.0012527507496997714
27,accompanist,0.0012527507496997714
1565,culvert,0.0012527507496997714
89,affidavit,0.0012527507496997714
1624,dandelion,0.0012527507496997714
40,achiever,0.0012527507496997714
113,airbag,0.0012527507496997714
92,afoul,0.0012527507496997714
149,alluvium,0.0012527507496997714
1571,curd,0.0012527507496997714
1570,cupola,0.0012527507496997714
1045,cherry,0.0011571733048185706
235,ape,0.00113229441922158
4133,octopus,0.0011238037841394544
4242,ox,0.001121075707487762
2060,elm,0.0010947067057713866
4572,plum,0.0010942119406536222
307,ash,0.0010678039398044348
4146,oil,0.001041222712956369
4183,orchid,0.0010332090314477682
3157,insect,0.0009692419553175569
2106,enigma,0.0009608948021195829
6387,umbrella,0.0009494157275184989
195,angel,0.0008580057765357196
3112,individual,0.000855369376949966
3193,interchange,0.0008426720160059631
4196,origin,0.0007741673616692424
2070,emerald,0.0007492118165828288
130,alcohol,0.0007465518428944051
4118,oboe,0.0007395389839075506
2191,excerpt,0.0007251302013173699
2048,elephant,0.0006966369692236185
4166,opium,0.0006867643678560853
3211,introduction,0.0006815025117248297
31,accordion,0.0006721651880070567
542,berry,0.0006592966965399683
74,adult,0.000641172518953681
15,abundance,0.0006404563318938017
2119,envelope,0.0006170040578581393
3182,integer,0.0005643951590172946
496,bean,0.0005565562169067562
3453,lemon,0.0005175175028853118
3149,inn,0.000497310480568558
4239,owl,0.0004892573342658579
315,ass,0.0004715590621344745
6578,walnut,0.00046870126971043646
3110,indicator,0.00045100145507603884
4206,ounce,0.00045072301873005927
2152,essence,0.00044894355232827365
4145,offset,0.0004400058533065021
3235,island,0.0004148207954131067
3037,ice,0.000413616158766672
4209,outfielder,0.00040796183748170733
2237,eye,0.00040375610115006566
5841,strawberry,0.00040274386992678046
373,autumn,0.0003979593457188457
4189,organ,0.00039603642653673887
3100,inclusion,0.00039155164267867804
63,adjective,0.0003773531934712082
815,cabbage,0.0003751591721083969
4177,option,0.00037163100205361843
2002,eating,0.00037094828439876437
47,acre,0.0003669106517918408
4099,nut,0.0003642240772023797
2341,fig,0.00035705536720342934
3219,inversion,0.00035543940612114966
2069,embryo,0.0003536826407071203
375,avalanche,0.00035310277598910034
3166,inspiration,0.0003516010765451938
145,alligator,0.00034769836929626763
244,appendix,0.00034188988502137363
122,airplane,0.0003414840321056545
4223,oval,0.00034140230854973197
3047,idea,0.00033900467678904533
70,adobe,0.0003143890353385359
3239,item,0.00031104247318580747
2052,elf,0.00029471260495483875
342,atom,0.000288913695840165
2058,elk,0.0002869758172892034
4185,ordinary,0.000283901987131685
4204,otter,0.00028253422351554036
4225,oven,0.0002783270610962063
4160,opera,0.00027475881506688893
295,arrow,0.0002714487782213837
12,abortion,0.00026635275571607053
4384,pear,0.0002637985162436962
2025,eel,0.0002583198656793684
2158,estuary,0.00025353897945024073
4159,opening,0.0002531462232582271
2365,fir,0.000252843921771273
81,advertisement,0.00025053200079128146
129,album,0.00024877229589037597
4379,peach,0.00024277588818222284
278,ark,0.0002404977276455611
190,ancestor,0.00023939843231346458
203,animal,0.00023431777663063258
3094,incense,0.00023348641116172075
102,agent,0.00023132908972911537
2954,hop,0.0002299237676197663
7,abbreviation,0.0002263109927298501
3044,icon,0.00022629309387411922
162,alto,0.00022572836314793676
210,annual,0.00022267225722316653
199,angle,0.0002166035701520741
140,alien,0.00021589001698885113
4114,object,0.00021460652351379395
2092,encyclopedia,0.0002101259451592341
3241,ivory,0.00020785265951417387
2136,equation,0.00020532328926492482
35,accounting,0.0002033129130722955
821,cactus,0.0002024682326009497
93,afterlife,0.0001988827425520867
3108,index,0.0001984746049856767
2093,end,0.0001972036116058007
3119,infant,0.00019364374747965485
1989,ear,0.0001896163885248825
41,acid,0.00018581327458377928
2050,elevator,0.00018398207612335682
4107,oasis,0.0001813047711038962
4151,omega,0.0001777931029209867
427,banana,0.00017631598166190088
4208,outcome,0.00017317703168373555
850,can,0.0001700616703601554
3048,ideal,0.00016927641991060227
3060,illness,0.00016753077215980738
2141,era,0.0001674332597758621
2051,eleventh,0.0001639983238419518
163,aluminium,0.00016107720148283988
2190,exception,0.00016055085870902985
4383,peanut,0.00016046621021814644
6303,tree,0.00016002600023057312
569,birch,0.00015856148093007505
4124,occasion,0.00015699600044172257
168,amber,0.00015662057558074594
3135,ingredient,0.00015629954577889293
4205,ottoman,0.0001559809606987983
4187,ore,0.00015545726637355983
1196,coconut,0.0001514577161287889
377,average,0.0001499514328315854
2047,element,0.00014955205551814288
297,artery,0.00014930979523342103
3104,increase,0.00014925497816875577
160,alternative,0.00014675536658614874
454,barley,0.00014667084906250238
300,article,0.00014520213881041855
996,champagne,0.00014456137432716787
4122,obsidian,0.00014297736925072968
3169,instant,0.00013868881796952337
907,carrot,0.00013188038428779691
2979,hour,0.00013070940622128546
1048,chestnut,0.00013049275730736554
3660,mango,0.00013000905164517462
313,asphalt,0.00012990841059945524
2230,extension,0.00012580316979438066
3096,inch,0.00012504954065661877
117,airfield,0.0001234271185239777
2103,engine,0.0001233586808666587
276,argument,0.00012315632193349302
3062,illustration,0.00012283949763514102
2155,estate,0.0001210642876685597
3971,mushroom,0.00012081291788490489
4130,octave,0.0001199581747641787
4493,pill,0.00011979696864727885
2153,essential,0.00011813364835688844
78,advantage,0.0001170123869087547
2151,essay,0.00011570895003387704
265,arch,0.0001156836879090406
3156,inscription,0.00011408932914491743
2041,elbow,0.00011380776413716376
115,aircraft,0.00011340624041622505
143,alley,0.00011330332927173004
306,ascot,0.00011292490671621636
379,award,0.00011205909686395898
8,abdomen,0.00011072067718487233
610,blossom,0.00011055797222070396
4184,order,0.0001102025926229544
4170,opportunity,0.00010880459740292281
260,apron,0.00010799777373904362
2879,heir,0.00010595230560284108
164,aluminum,0.00010506933904252946
3121,infection,0.00010488387488294393
2227,exposition,0.00010407426452729851
376,avenue,0.0001038576738210395
357,attribute,0.00010032361751655117
137,algorithm,0.00010005326475948095
237,apology,9.941931784851477e-05
4158,onset,9.910470544127747e-05
2790,ham,9.888294880511239e-05
